,arch_id,uniqArch,score,time,acc
1078,1736,#+(((0)@nor_conv_3x3)@avg_pool_3x3+0)@nor_conv_1x1+((0)@nor_conv_3x3)@nor_conv_1x1,1388.873046875,0.0509388569989823,42.688888821072055
658,1737,#+(#+(0)@avg_pool_3x3)@avg_pool_3x3+(0)@avg_pool_3x3,962.2020874023438,0.0303625600026862,14.122222206963434
1079,1738,#+((0)@avg_pool_3x3+(0)@nor_conv_1x1)@avg_pool_3x3+((0)@nor_conv_1x1)@nor_conv_3x3,1324.6429443359375,0.0416370220009412,35.877777747260204
1080,1739,#+(((0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_1x1)@avg_pool_3x3+((0)@nor_conv_1x1)@avg_pool_3x3,1377.447021484375,0.0488298220006981,26.577777770996093
1081,1740,((0)@nor_conv_1x1)@avg_pool_3x3+((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_3x3+0,1321.4722900390625,0.0423724689972004,40.16666663275825
1082,1741,(((0)@nor_conv_3x3)@avg_pool_3x3+(0)@avg_pool_3x3)@avg_pool_3x3+((0)@nor_conv_3x3)@nor_conv_3x3+0,1287.868896484375,0.0445821639987116,37.1222221323649
1083,1742,#+(((0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_1x1,1453.30224609375,0.0646646409986715,45.76666663953993
1084,1743,((0)@nor_conv_3x3+(0)@nor_conv_3x3)@avg_pool_3x3+0+0,1298.767333984375,0.0427880509996612,31.03333334520128
659,1744,#+(#+(0)@nor_conv_3x3)@avg_pool_3x3+(0)@avg_pool_3x3,1230.0811767578125,0.0387090559997886,30.477777759128145
660,1745,#+(#+(0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_1x1,1391.8089599609375,0.0548258090020681,43.88888882107205
1085,1746,#+(0)@avg_pool_3x3+(0+0)@avg_pool_3x3,977.1832275390624,0.0293126910000864,12.944444438510471
661,1747,#+#+(0)@nor_conv_3x3,1383.53662109375,0.0521615959987684,38.79999992201064
1086,1748,((0)@nor_conv_1x1+0)@avg_pool_3x3+(0)@nor_conv_3x3+0,1280.911865234375,0.0412353780011471,32.299999937269426
662,1749,#+((0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_3x3,1428.04833984375,0.0569052989994816,40.66666659206815
1087,1750,(((0)@nor_conv_1x1)@avg_pool_3x3+0)@avg_pool_3x3+((0)@nor_conv_1x1)@nor_conv_3x3+(0)@avg_pool_3x3,1281.5068359375,0.0425204279999889,33.733333316379124
663,1751,#+(0)@nor_conv_1x1+0,1327.1275634765625,0.0413063240011979,34.16666660902235
1088,1752,((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_1x1+((0)@nor_conv_1x1)@nor_conv_1x1+(0)@avg_pool_3x3,1361.95751953125,0.0511449639998318,36.611111138237845
664,1753,#+(#+(0)@nor_conv_3x3)@nor_conv_1x1+(0)@avg_pool_3x3,1326.7747802734375,0.0581395609988248,38.06666657850477
665,1754,#+(0)@avg_pool_3x3+0,997.5343017578124,0.0323187340000004,21.244444413926868
666,1755,#+#+0,1054.735595703125,0.0307209550010156,29.122222159491645
667,1756,#+(#+(0)@avg_pool_3x3)@nor_conv_3x3+0,1230.16162109375,0.0426049439993221,34.61111111450195
1089,1757,#+(0)@nor_conv_3x3+(0)@avg_pool_3x3+0,1211.934326171875,0.0401964709999447,33.31111112128364
668,1758,((0)@nor_conv_1x1+0)@nor_conv_1x1+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1388.2484130859375,0.0460118580012931,42.31111110093858
669,1759,#+(#+(0)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_1x1,1331.2535400390625,0.0450789210008224,36.78888887532552
1090,1760,(#+(0)@avg_pool_3x3)@nor_conv_1x1+((0)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_1x1,1368.2388916015625,0.0496034960015094,38.33333330959744
1091,1761,((0)@avg_pool_3x3+(0)@nor_conv_1x1)@avg_pool_3x3+((0)@nor_conv_1x1)@avg_pool_3x3+0,1206.7669677734375,0.0353440809994936,26.08888885837131
1092,1762,((0)@nor_conv_3x3)@nor_conv_1x1+(0)@avg_pool_3x3+((0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_1x1,1407.8284912109375,0.0549241230000916,40.688888831244576
670,1763,#+(0)@nor_conv_1x1+(0)@nor_conv_3x3+(0)@nor_conv_3x3,1388.609130859375,0.0484768280002754,40.42222218153212
1093,1764,#+((0)@avg_pool_3x3)@nor_conv_3x3+((0)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_1x1,1367.45947265625,0.0475526849986636,38.48888890923394
1094,1765,((0)@avg_pool_3x3)@avg_pool_3x3+(0)@avg_pool_3x3+0+0,994.77099609375,0.0274569440007326,14.344444412231445
1095,1766,(((0)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_1x1)@nor_conv_1x1+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1402.640625,0.0521130670022103,39.12222219509548
671,1767,#+#+(#+(0)@avg_pool_3x3)@nor_conv_3x3,1237.7642822265625,0.0474903619979159,17.21111109076606
672,1768,#+(#+0)@avg_pool_3x3+(0)@avg_pool_3x3,1174.2078857421875,0.0364376090001314,15.711111082288951
673,1769,#+((0)@avg_pool_3x3+(0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_3x3,1386.3050537109375,0.0492959959992731,40.33333321465386
1096,1770,#+#+(((0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_3x3)@avg_pool_3x3,1373.371826171875,0.0505162489971553,25.744444424099395
674,1771,#+#+((0)@avg_pool_3x3)@nor_conv_3x3,1319.3109130859375,0.0427933769969968,17.555555554707844
675,1772,#+(#+0)@nor_conv_3x3+(0)@nor_conv_1x1,1340.789306640625,0.0412996649974957,41.54444440714519
676,1773,(#+(0)@nor_conv_1x1)@avg_pool_3x3+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1305.3499755859375,0.0459244049998233,37.1888888414171
677,1774,#+#+#,1056.087158203125,0.0508103110005322,0.8333333326975505
678,1775,#+(#+(0)@nor_conv_3x3)@nor_conv_1x1+(0)@avg_pool_3x3,1326.7747802734375,0.0581395609988248,38.60000001017252
679,1776,#+(#+#)@nor_conv_1x1+(0)@avg_pool_3x3,1006.5488891601562,0.0372345700016012,16.65555551656087
1097,1777,(#+((0)@avg_pool_3x3)@nor_conv_1x1)@nor_conv_3x3+((0)@avg_pool_3x3)@avg_pool_3x3+(0)@avg_pool_3x3,1279.0498046875,0.0429301820004184,23.83333330451117
680,1778,#+#+(0)@nor_conv_3x3,1383.53662109375,0.0521615959987684,39.02222210693359
681,1779,#+#+(#+(0)@nor_conv_1x1)@avg_pool_3x3,1241.8485107421875,0.0420518840001022,24.366666627671982
682,1780,#+#+#+(0)@nor_conv_3x3,1260.2813720703125,0.0354068180022295,39.09999989149305
683,1781,#+(0)@nor_conv_1x1+0,1327.1275634765625,0.0413063240011979,34.799999920315216
684,1782,#+#+(0)@avg_pool_3x3+0,994.8645629882812,0.0437659919989528,22.177777720133463
685,1783,#+(#+(0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_3x3,1390.8193359375,0.0472951600022497,41.955555460611976
1098,1784,#+#+(#+((0)@nor_conv_1x1)@nor_conv_3x3)@avg_pool_3x3,1324.7156982421875,0.0423041739995824,18.07777774217394
686,1785,#+#+0,1054.735595703125,0.0307209550010156,29.688888810899524
1099,1786,#+(#+(0)@nor_conv_1x1)@nor_conv_3x3+((0)@nor_conv_3x3)@avg_pool_3x3,1383.183349609375,0.0482514290015387,35.411111080593535
687,1787,#+#+(#+0)@avg_pool_3x3,998.75439453125,0.0408878339985676,16.388888846503363
1100,1788,(((0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_3x3)@avg_pool_3x3+((0)@nor_conv_1x1)@nor_conv_3x3+(0)@avg_pool_3x3,1391.3426513671875,0.0561802310003258,38.35555553860135
688,1789,#+((0)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_1x1,1374.012939453125,0.0490209220006363,39.444444381713865
689,1790,#+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1225.963134765625,0.0352620220000972,36.75555544704861
690,1791,#+((0)@nor_conv_1x1)@nor_conv_3x3+(0)@avg_pool_3x3,1375.7484130859375,0.0570335609991161,37.477777706570095
1101,1792,(#+((0)@nor_conv_1x1)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1426.167236328125,0.0571440399980929,45.08888884819879
1102,1793,(((0)@nor_conv_1x1)@nor_conv_1x1+(0)@avg_pool_3x3)@nor_conv_3x3+((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_3x3,1413.52783203125,0.0551502039998013,39.99999993896484
1103,1794,#+#+((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_1x1,1326.47900390625,0.0445885640001506,37.05555554538303
1104,1795,(((0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_1x1)@nor_conv_3x3+((0)@nor_conv_1x1)@avg_pool_3x3+(0)@avg_pool_3x3,1403.3974609375,0.0556382830000075,39.82222213745117
1105,1796,#+(((0)@nor_conv_3x3)@avg_pool_3x3+0)@avg_pool_3x3+((0)@nor_conv_3x3)@nor_conv_3x3,1322.8897705078125,0.0438365609988977,39.35555554538304
691,1797,#+(#+(0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_3x3,1387.6796875,0.057335087996762,39.89999993218316
692,1798,#+#+(0)@avg_pool_3x3,1205.2010498046875,0.0356180649978341,16.566666652255588
693,1799,#+#+0+(0)@nor_conv_3x3,1253.40771484375,0.0419208990024344,39.98888887532552
1106,1800,(0)@nor_conv_3x3+(0+0)@avg_pool_3x3+0,1188.931640625,0.0350401540017628,27.3555555267334
1107,1801,(#+0)@avg_pool_3x3+((0)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_3x3,1299.8248291015625,0.0421848769983626,36.77777773030599
1108,1802,(0)@nor_conv_1x1+0+0+0,1220.90185546875,0.0417557979999401,22.133333297729493
694,1803,#+#+(0)@avg_pool_3x3,1205.2010498046875,0.0356180649978341,16.955555567423502
695,1804,#+#+(0)@nor_conv_1x1,1393.5343017578125,0.0486076349989161,33.28888880581326
696,1805,#+#+(0)@nor_conv_3x3+0,1253.12548828125,0.0372774470015428,39.633333329942495
697,1806,(#+(0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_1x1+(0)@nor_conv_1x1,1391.507568359375,0.0485620829967956,42.888888838026254
1109,1807,((0)@nor_conv_3x3+0)@avg_pool_3x3+(0)@nor_conv_3x3+(0)@nor_conv_3x3,1354.959716796875,0.0571135379977931,37.16666658528646
1110,1808,(0)@avg_pool_3x3+(0)@nor_conv_1x1+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1362.120361328125,0.0513345430008485,37.433333331637904
698,1809,#+(#+#)@nor_conv_3x3+(0)@nor_conv_3x3,1267.11865234375,0.041483712997433,38.02222224934896
1111,1810,(#+(0)@avg_pool_3x3)@nor_conv_1x1+((0)@nor_conv_3x3)@nor_conv_1x1+(0)@nor_conv_3x3,1415.030029296875,0.0601548070007993,41.38888878716363
1112,1811,(((0)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_3x3)@nor_conv_1x1+(0)@avg_pool_3x3+0,1327.1021728515625,0.0558562540027196,37.49999991183811
1113,1812,(#+((0)@nor_conv_1x1)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1385.42529296875,0.0534493169980123,42.733333265516485
699,1813,#+(#+(0)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_3x3,1329.096923828125,0.0477978989983967,38.76666664632162
700,1814,#+(#+(0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_1x1,1398.3668212890625,0.0499555969981884,34.64444436306423
701,1815,#+#+(0)@nor_conv_3x3,1383.53662109375,0.0521615959987684,38.92222213406033
1114,1816,#+(((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_3x3,1419.813720703125,0.0568081510027695,42.57777772691515
702,1817,((0)@nor_conv_1x1+0)@nor_conv_1x1+0+0,1309.5970458984375,0.0411156449990812,32.499999942355686
1115,1818,(((0)@nor_conv_3x3)@nor_conv_3x3+0)@nor_conv_1x1+(0)@nor_conv_3x3+0,1379.6923828125,0.0479678510018857,44.19999991522895
1116,1819,#+#+((0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_3x3,1322.9345703125,0.0435092520019679,38.49999997965495
1117,1820,(((0)@nor_conv_1x1)@avg_pool_3x3+(0)@avg_pool_3x3)@nor_conv_3x3+((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_3x3,1370.712890625,0.0533014110005751,39.29999991183811
1118,1821,((0)@nor_conv_3x3)@avg_pool_3x3+((0)@nor_conv_3x3+0)@nor_conv_1x1+(0)@nor_conv_1x1,1384.759765625,0.0519741649986826,42.35555549112956
1119,1822,(#+(0)@avg_pool_3x3)@nor_conv_1x1+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1303.20947265625,0.0422193279991915,36.93333327907986
703,1823,#+(#+(0)@nor_conv_1x1)@nor_conv_3x3+0,1338.34033203125,0.0415604549998533,42.73333330281576
1120,1824,((0)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_1x1+((0)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_3x3,1406.86328125,0.0530535629986843,41.82222222900391
1121,1825,((0)@avg_pool_3x3+(0)@nor_conv_3x3)@nor_conv_1x1+(0)@nor_conv_3x3+0,1370.0103759765625,0.0482398049971379,42.44444437662761
1122,1826,#+((0)@avg_pool_3x3+(0)@nor_conv_1x1)@nor_conv_1x1+(0)@avg_pool_3x3,1303.2296142578125,0.0505116200001793,33.533333340115014
704,1827,#+#+(0)@nor_conv_3x3+0,1253.12548828125,0.0372774470015428,39.87777776082357
705,1828,((0)@nor_conv_1x1+(0)@nor_conv_3x3)@nor_conv_1x1+(0)@nor_conv_1x1+(0)@nor_conv_1x1,1453.2508544921875,0.0579337650015077,43.46666659545898
706,1829,#+#+(0)@avg_pool_3x3+(0)@avg_pool_3x3,967.436767578125,0.0292850280020502,16.166666653103295
707,1830,(#+(0)@nor_conv_3x3)@avg_pool_3x3+(0)@avg_pool_3x3+(0)@nor_conv_1x1,1310.7545166015625,0.0437379440008953,35.58888883294
708,1831,#+#+(0)@avg_pool_3x3,1205.2010498046875,0.0356180649978341,16.411111096700033
709,1832,#+(0)@nor_conv_1x1+(0)@nor_conv_1x1,1345.1591796875,0.0512370870019367,33.13333331298828
1123,1833,(#+(0)@nor_conv_3x3)@nor_conv_1x1+(0)@avg_pool_3x3+(0)@avg_pool_3x3,1284.2041015625,0.0468392459988535,35.11111104668512
710,1834,#+((0)@nor_conv_3x3)@nor_conv_3x3+(0)@avg_pool_3x3,1368.61083984375,0.0490930739979376,38.83333323499892
1124,1835,0+0+0+0,1036.20751953125,0.03007489599986,16.433333335028752
711,1836,#+(#+#)@nor_conv_3x3+(0)@nor_conv_3x3,1267.11865234375,0.041483712997433,39.40000001356337
1125,1837,#+((0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_1x1+(0)@avg_pool_3x3,1316.137939453125,0.0441346320003503,35.75555548773871
1126,1838,#+#+(((0)@nor_conv_1x1)@avg_pool_3x3+(0)@avg_pool_3x3)@nor_conv_1x1,1324.199462890625,0.0480625780000991,22.822222190009224
1127,1839,((0)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_1x1+(0)@avg_pool_3x3+0,1269.1064453125,0.04257453199898,30.36666668023004
1128,1840,((0)@nor_conv_1x1+(0)@nor_conv_3x3)@nor_conv_1x1+((0)@nor_conv_3x3)@nor_conv_1x1+(0)@nor_conv_3x3,1451.0865478515625,0.057507686997269,43.98888881768121
712,1841,#+(0)@nor_conv_1x1+0,1327.1275634765625,0.0413063240011979,34.22222218492296
1129,1842,#+((0)@nor_conv_3x3)@nor_conv_3x3+0+(0)@nor_conv_1x1,1377.4998779296875,0.0497582460011472,44.67777773369684
1130,1843,#+(((0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_1x1)@nor_conv_1x1+((0)@nor_conv_3x3)@nor_conv_3x3,1453.809326171875,0.0608833510013937,38.5444442952474
713,1844,#+#+((0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_3x3,1229.247314453125,0.0366259799993713,35.744444339328346
1131,1845,#+#+((0)@nor_conv_3x3)@nor_conv_1x1+(0)@nor_conv_1x1,1386.34765625,0.0507291690009878,43.28888893296983
1132,1846,((0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_3x3+((0)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_3x3,1346.855712890625,0.0477195929997833,36.41111114841038
1133,1847,#+0+((0)@nor_conv_3x3)@nor_conv_3x3+(0)@avg_pool_3x3,1294.637939453125,0.0449635869990743,38.3555555352105
1134,1848,#+(((0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_3x3)@nor_conv_3x3+((0)@nor_conv_3x3)@nor_conv_3x3,1419.32275390625,0.0559762570010207,28.4444443918864
714,1849,#+#+#,1056.087158203125,0.0508103110005322,0.83333333184984
1135,1850,((0)@nor_conv_3x3)@nor_conv_1x1+(0)@avg_pool_3x3+((0)@nor_conv_3x3)@nor_conv_3x3+(0)@avg_pool_3x3,1345.70751953125,0.0499965630006045,36.82222217814128
715,1851,#+#+#,1056.087158203125,0.0508103110005322,0.8333333320617675
716,1852,#+#+#,1056.087158203125,0.0508103110005322,0.8333333331214058
717,1853,(#+0)@avg_pool_3x3+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1320.64208984375,0.0414872900000773,37.97777773030598
1136,1854,#+#+(((0)@nor_conv_1x1)@avg_pool_3x3+0)@nor_conv_3x3,1325.611328125,0.0436829950012906,39.01111108737522
718,1855,#+#+(0)@avg_pool_3x3+0,994.8645629882812,0.0437659919989528,22.03333331129286
1137,1856,(((0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_3x3)@avg_pool_3x3+((0)@nor_conv_3x3)@nor_conv_3x3+0,1378.75732421875,0.0529795980000926,44.15555550130208
719,1857,#+((0)@avg_pool_3x3)@nor_conv_1x1+(0)@avg_pool_3x3,1228.6341552734375,0.0350363029974687,21.84444440714518
1138,1858,(((0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_1x1)@nor_conv_3x3+((0)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_1x1,1408.731689453125,0.0584968800030765,41.89999992879232
1139,1859,(#+#)@nor_conv_3x3+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1236.505859375,0.0452463969995733,36.877777774386935
720,1860,#+#+0,1054.735595703125,0.0307209550010156,29.155555538601345
1140,1861,#+((0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_3x3+((0)@avg_pool_3x3)@nor_conv_3x3,1285.97900390625,0.0461230229993816,36.23333329942491
721,1862,#+((0)@nor_conv_1x1+0)@avg_pool_3x3+(0)@nor_conv_3x3,1299.954345703125,0.0444381089982925,36.52222209337023
722,1863,#+#+#+0,1047.41259765625,0.0288098700002592,29.75555549960666
723,1864,#+#+(0)@nor_conv_3x3+(0)@avg_pool_3x3,1232.96484375,0.0364697460026945,36.88888880411784
1141,1865,#+(((0)@nor_conv_3x3)@nor_conv_1x1+(0)@nor_conv_1x1)@nor_conv_3x3+(0)@nor_conv_3x3,1451.317626953125,0.0610981780009751,41.5555554945204
1142,1866,#+#+((0)@avg_pool_3x3+(0)@nor_conv_3x3)@avg_pool_3x3,1226.17333984375,0.0382696140004554,28.8333333062066
724,1867,#+(0)@avg_pool_3x3+(0)@nor_conv_1x1,1240.09130859375,0.0357931159996951,34.388888878716365
725,1868,#+(#+#)@nor_conv_1x1+(0)@nor_conv_3x3,1265.047607421875,0.0487498990005406,39.04444438680013
1143,1869,(((0)@nor_conv_3x3)@nor_conv_3x3+(0)@avg_pool_3x3)@nor_conv_1x1+((0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_3x3,1446.0196533203125,0.0619048539992945,41.49999994913737
1144,1870,((0)@avg_pool_3x3+(0)@nor_conv_3x3)@nor_conv_3x3+(0)@avg_pool_3x3+0,1279.104736328125,0.0449060790015209,35.26666662258572
1145,1871,#+#+(((0)@avg_pool_3x3)@nor_conv_3x3+(0)@avg_pool_3x3)@avg_pool_3x3,1221.59765625,0.0411143830024229,21.488888860066734
726,1872,#+(#+#)@nor_conv_1x1+0,1055.668212890625,0.0429478240002936,29.311111067030165
727,1873,#+(0)@nor_conv_3x3+0,1258.1351318359375,0.0394727620005141,39.92222216796875
728,1874,#+#+(#+(0)@avg_pool_3x3)@nor_conv_3x3,1237.7642822265625,0.0474903619979159,17.022222197638616
1146,1875,(#+(0)@avg_pool_3x3)@nor_conv_3x3+(0)@avg_pool_3x3+(0)@nor_conv_3x3,1300.460693359375,0.0477887150009337,38.08888887532552
729,1876,#+(#+(0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_1x1,1329.066650390625,0.0461141259984287,36.7666666531033
1147,1877,(((0)@nor_conv_3x3)@nor_conv_1x1+(0)@avg_pool_3x3)@nor_conv_3x3+((0)@nor_conv_3x3)@nor_conv_3x3+(0)@avg_pool_3x3,1395.335205078125,0.0566442239978641,40.15555549791125
1148,1878,((0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_1x1+(0)@nor_conv_1x1+0,1324.519287109375,0.0424455330030468,35.588888838026264
1149,1879,#+#+((0)@nor_conv_3x3+0)@avg_pool_3x3,1231.1390380859375,0.0387465409985452,30.45555553181966
730,1880,#+(#+(0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_3x3,1390.8193359375,0.0472951600022497,41.85555556911893
731,1881,(#+(0)@avg_pool_3x3)@avg_pool_3x3+(0)@avg_pool_3x3+0,971.75244140625,0.0306942620009067,13.977777741326229
732,1882,#+(#+#)@nor_conv_3x3+(0)@nor_conv_1x1,1276.768798828125,0.0487405200001376,32.91111114841038
733,1883,#+((0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_3x3,1373.8038330078125,0.0479455829990911,38.63333334011502
1150,1884,(((0)@nor_conv_3x3)@nor_conv_1x1+0)@avg_pool_3x3+((0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_1x1,1362.369140625,0.0471535260003292,38.255555535210505
734,1885,#+(#+(0)@avg_pool_3x3)@avg_pool_3x3+(0)@avg_pool_3x3,962.2020874023438,0.0303625600026862,14.466666648864743
735,1886,#+(#+(0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_1x1,1391.8089599609375,0.0548258090020681,44.09999992540148
1151,1887,(#+(0)@nor_conv_3x3)@avg_pool_3x3+((0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_3x3,1310.60009765625,0.0439505120011745,35.2888889058431
1152,1888,(#+(0)@nor_conv_3x3)@avg_pool_3x3+((0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_1x1,1426.1427001953125,0.0536032679992786,41.49999992540148
736,1889,#+((0)@avg_pool_3x3)@nor_conv_3x3+(0)@avg_pool_3x3,1226.5106201171875,0.0413753480024752,24.444444400363498
1153,1890,((0)@avg_pool_3x3+(0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_1x1+0,1185.412353515625,0.0347400640021078,22.09999998304579
1154,1891,((0)@nor_conv_1x1)@nor_conv_1x1+((0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_1x1+(0)@nor_conv_1x1,1454.4185791015625,0.0644292129982204,35.49999993218316
1155,1892,((0)@nor_conv_3x3+0)@nor_conv_1x1+(0)@nor_conv_1x1+(0)@nor_conv_1x1,1424.2373046875,0.0537680480010749,42.78888893975152
1156,1893,((0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_1x1+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1427.664794921875,0.0645056049979757,42.133333289252384
737,1894,#+#+(0)@nor_conv_3x3,1383.53662109375,0.0521615959987684,39.53333326551649
738,1895,#+#+(0)@nor_conv_3x3,1383.53662109375,0.0521615959987684,38.5777776828342
1157,1896,#+(((0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_3x3)@nor_conv_3x3+(0)@nor_conv_3x3,1450.700927734375,0.0698603519995231,41.21111109076606
1158,1897,(((0)@nor_conv_3x3)@avg_pool_3x3+0)@nor_conv_3x3+(0)@nor_conv_3x3+(0)@nor_conv_3x3,1379.248046875,0.0489796679976279,41.46666663275824
1159,1898,(0)@nor_conv_3x3+(0+0)@nor_conv_1x1+0,1330.95751953125,0.0411900639992381,39.88888879055447
739,1899,#+((0)@avg_pool_3x3)@nor_conv_3x3+(0)@nor_conv_3x3,1373.15478515625,0.0530414050008403,38.86666663614909
1160,1900,#+(((0)@nor_conv_1x1)@nor_conv_3x3+(0)@avg_pool_3x3)@avg_pool_3x3+(0)@nor_conv_1x1,1318.61767578125,0.0431653400009963,34.31111111450195
1161,1901,#+((0)@nor_conv_3x3)@nor_conv_1x1+(0)@avg_pool_3x3,1407.56982421875,0.0595820529997581,38.34444443427192
1162,1902,#+((0)@nor_conv_3x3)@nor_conv_3x3+((0)@nor_conv_3x3)@nor_conv_1x1+(0)@avg_pool_3x3,1378.953369140625,0.0505909270032134,39.477777730306
1163,1903,#+((0)@avg_pool_3x3+(0)@avg_pool_3x3)@nor_conv_3x3+0,1236.5078125,0.0391197070021007,34.366666653103294
740,1904,#+#+(#+0)@nor_conv_1x1,1270.640869140625,0.0384478560008574,32.788888902452264
1164,1905,(#+(0)@avg_pool_3x3)@nor_conv_1x1+(0)@avg_pool_3x3+0,1191.692626953125,0.0417563640003209,25.711111075507272
741,1906,#+((0)@nor_conv_1x1+(0)@nor_conv_3x3)@nor_conv_3x3+0,1384.8671875,0.049525446996995,43.69999994913737
742,1907,#+(#+#)@nor_conv_1x1+(0)@nor_conv_1x1,1273.077880859375,0.0460153460007859,33.45555555555556
743,1908,#+(#+(0)@nor_conv_1x1)@avg_pool_3x3+(0)@nor_conv_3x3,1332.423095703125,0.0474475800001528,38.36666660902235
744,1909,#+#+(0)@nor_conv_3x3,1383.53662109375,0.0521615959987684,38.89999999660916
1165,1910,#+((0)@nor_conv_1x1)@nor_conv_1x1+(0)@nor_conv_1x1+(0)@nor_conv_3x3,1389.104736328125,0.0476115660021605,41.5222221476237
745,1911,#+#+#,1056.087158203125,0.0508103110005322,0.8333333329094782
1166,1912,#+(((0)@nor_conv_3x3)@avg_pool_3x3+0)@nor_conv_3x3+0,1330.6727294921875,0.0434034249992691,42.28888887871637
1167,1913,(((0)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_3x3)@nor_conv_3x3+((0)@avg_pool_3x3)@nor_conv_3x3+(0)@avg_pool_3x3,1390.939697265625,0.053992635999748,39.74444438680013
746,1914,#+((0)@avg_pool_3x3+(0)@nor_conv_3x3)@avg_pool_3x3+(0)@nor_conv_1x1,1300.47021484375,0.0437628670006233,34.65555550808377
747,1915,(#+(0)@nor_conv_1x1)@nor_conv_3x3+((0)@nor_conv_1x1)@avg_pool_3x3+(0)@avg_pool_3x3,1368.363037109375,0.0514694660014356,36.27777772013346
1168,1916,#+(0)@nor_conv_3x3+(0+0)@nor_conv_1x1,1343.684326171875,0.0419167280015244,40.8
748,1917,#+((0)@avg_pool_3x3)@nor_conv_1x1+(0)@nor_conv_1x1,1373.2376708984375,0.0452801979990908,36.34444439019097
